"time"	"An"	"PAR"	"ci"	"vc"	"vf"	"vj"	"poolT"	"poolR"	"poolG"	"gs"	"signal"	"pi"	"water"	"seq"
"1118.0"	"4.955011180031165"	"223.0"	"20.235844964907642"	"46.421557800154424"	"95.92339658035172"	"13.394142904295965"	"1.0098154360268372"	"63.35055585652679"	"12.094087421948641"	"0.02689939923385633"	"0.5069967149046956"	"0.5506148411827532"	"0.5379879846771266"	"0.38314405006430213"
"1149.0"	"5.591024894010834"	"457.0"	"17.89626503159884"	"55.268841190487414"	"95.92760469907924"	"17.373277650384317"	"3.4346059892486887"	"207.54323588247726"	"15.38499374655251"	"0.026988110040782626"	"0.5321621766202032"	"0.5445300820544681"	"0.5397622008156525"	"0.6367112005787933"
"1180.0"	"5.898716478718527"	"630.0"	"16.779781982533425"	"61.796954417149685"	"95.93224132319594"	"18.817842778249762"	"28.637443424279752"	"294.1612754773708"	"17.543935862473905"	"0.027044290974661173"	"0.5878693707848524"	"0.548072023222783"	"0.5408858194932235"	"0.8193029460248783"
"1211.0"	"6.058135689452584"	"634.0"	"16.288435212642558"	"65.4669628420139"	"95.93645620392304"	"18.84385845003822"	"40.14182468208418"	"296.11266841410946"	"18.7120822176693"	"0.027177189406952514"	"0.6335574165829536"	"0.5610683383602415"	"0.5435437881390502"	"0.8233667929721625"
"1242.0"	"6.109930097319996"	"459.0"	"16.30199971239037"	"65.93601136784875"	"95.93945092310108"	"17.394536882020923"	"15.324112069271823"	"283.42616493000094"	"18.882112867547423"	"0.027431089430742395"	"0.6345864630243988"	"0.5758275968908698"	"0.5486217886148479"	"0.6388616002055617"
"1273.0"	"5.861941924790369"	"221.0"	"17.470224380022664"	"59.90578636025314"	"95.93865220124624"	"13.339752531001386"	"1.4537892594811628"	"142.0732448886832"	"16.85035553402277"	"0.02775319572374299"	"0.6006979392773941"	"0.5840669138021081"	"0.5550639144748598"	"0.38096686114819994"
"1304.0"	"3.711077525729104"	"115.0"	"25.508929060981778"	"49.15353576278618"	"95.92911219483248"	"9.392427605624947"	"0.5525827798754384"	"6.485211545305501"	"7.498120298505516"	"0.02804335602729964"	"0.5559029688796565"	"0.5826240595735632"	"0.5608671205459927"	"0.2654551696853462"
"1335.0"	"4.122705501866186"	"136.0"	"24.103324887123474"	"43.635996078548644"	"95.92379633436413"	"10.385346367851838"	"0.6307557180174156"	"12.967032666241279"	"8.606763294014165"	"0.028217712444556356"	"0.5201534636965899"	"0.5733911248813421"	"0.5643542488911271"	"0.2883558977977285"
"1366.0"	"5.4462654808197115"	"315.0"	"19.342815842622123"	"50.426776978941106"	"95.92660852689258"	"15.415101954361376"	"1.5424891374318308"	"118.94927177996408"	"13.641062106773584"	"0.02824831056169332"	"0.5152111871187605"	"0.5621035712709481"	"0.5649662112338664"	"0.4831657734864835"
"1397.0"	"5.929538669377972"	"587.0"	"17.554139422474044"	"58.81430056216768"	"95.93117953229782"	"18.520715985882724"	"8.503873467621645"	"261.10522040392624"	"16.518909596885347"	"0.02818880559603372"	"0.5655966125623666"	"0.5580921359090729"	"0.5637761119206743"	"0.7749210871704058"
"1428.0"	"6.1628095434116545"	"737.0"	"16.693294012599345"	"64.28784470891613"	"95.93579558400263"	"19.434328075082533"	"43.97219201610586"	"296.93282745715146"	"18.288480676302814"	"0.028167288289106376"	"0.6342258612834142"	"0.5670509479019787"	"0.5633457657821275"	"0.9193436568522333"
"1459.0"	"6.28762668530881"	"677.0"	"16.341816117730474"	"67.08573529904432"	"95.93981371704369"	"19.107926489224937"	"38.1787107870335"	"293.81303603877814"	"19.17969905210372"	"0.0282948197054421"	"0.6791863231199767"	"0.5855004692592429"	"0.565896394108842"	"0.8659729775783602"
"1490.0"	"6.3061190107619165"	"433.0"	"16.50376571822585"	"66.589709833989"	"95.94231341778622"	"17.10713716407915"	"9.016608837545979"	"268.849256929752"	"19.03933070770353"	"0.02858850105435669"	"0.6700581394568662"	"0.6034524770951931"	"0.5717700210871338"	"0.6108715648916582"
"1521.0"	"5.938352869821042"	"200.0"	"18.081183844159806"	"59.206849727707194"	"95.94011165143816"	"12.733672758006538"	"1.0721897325053296"	"92.31596254711128"	"16.347292665117777"	"0.028960773806625675"	"0.6283745245105213"	"0.6124414935866314"	"0.5792154761325135"	"0.3581005603549156"
"1552.0"	"3.79996285280823"	"117.0"	"25.762950046113126"	"48.845026739852635"	"95.93068433717929"	"9.493011917395517"	"0.5594496589620875"	"6.665405710007894"	"7.518965066419365"	"0.029291011631714665"	"0.5801728890761957"	"0.6104922952120337"	"0.5858202326342933"	"0.26763648587828287"
"1583.0"	"4.4177300566407"	"150.0"	"23.712805546975435"	"44.41470316263568"	"95.92660621656162"	"10.977204467584464"	"0.6767972959155668"	"15.468558895861836"	"9.203700415240784"	"0.029490101486491567"	"0.5432199052199679"	"0.6004032079819331"	"0.5898020297298313"	"0.3036190585309932"
"1614.0"	"5.691429430819769"	"349.0"	"19.334217493770836"	"51.956053237586936"	"95.92958124322094"	"15.981500005486167"	"1.6982566899957168"	"128.10516204592253"	"14.089925206464741"	"0.029532755570682565"	"0.5401237221088111"	"0.58851632929255"	"0.5906551114136512"	"0.5200482635795988"
"1645.0"	"6.15519209861416"	"626.0"	"17.694276243317784"	"59.92268722437196"	"95.93401836038181"	"18.791564238309736"	"9.126446589221514"	"262.53252285932456"	"16.822862479049938"	"0.0294800293966544"	"0.5934953740429532"	"0.5845255852421317"	"0.589600587933088"	"0.8152260213822533"
"1676.0"	"6.3803642793784245"	"765.0"	"16.90383566745891"	"65.01020268032266"	"95.93843566707787"	"19.57223257113674"	"40.98546990304295"	"295.0606402372534"	"18.468664074251897"	"0.029465593967585135"	"0.6606423206071508"	"0.5936197425613888"	"0.5893118793517027"	"0.9396019440962026"
"1707.0"	"6.501234857878369"	"697.0"	"16.5839612381461"	"67.58241933080683"	"95.94226381612016"	"19.2217757659659"	"34.71603991578365"	"291.7885751294603"	"19.287310441137812"	"0.029598397350149852"	"0.7041355531612303"	"0.6118793703054167"	"0.591967947002997"	"0.8848266552653005"
"1738.0"	"6.513100073635989"	"440.0"	"16.759349017534966"	"67.00289635263267"	"95.94458389933294"	"17.18693016307814"	"7.597054010898554"	"261.3645928522021"	"19.111651663401563"	"0.029892694904271468"	"0.6926815391899116"	"0.6292930858840196"	"0.5978538980854293"	"0.6184144257088646"
"1769.0"	"6.0754674265716915"	"199.0"	"18.497088858052784"	"59.42156604209092"	"95.94200792992748"	"12.703118183205708"	"0.9910689205093351"	"74.29682132894214"	"16.194723124651055"	"0.030257823246882056"	"0.6478294684992362"	"0.6372922511874108"	"0.6051564649376411"	"0.35701143456051265"
"1800.0"	"3.8425526781667596"	"117.0"	"26.16357886020543"	"48.98604285684111"	"95.93231222425214"	"9.493011917395517"	"0.5591601075677115"	"6.50197868925303"	"7.434079006317689"	"0.03057032173057836"	"0.5970282732261605"	"0.6339739807550431"	"0.6114064346115672"	"0.26763648587828287"
"1831.0"	"4.409805413086513"	"146.0"	"24.348303519245103"	"44.23111567316584"	"95.9276156269683"	"10.813293632552023"	"0.6623996047226622"	"14.066734526394058"	"8.898536157488865"	"0.030740122443831903"	"0.5572404253495733"	"0.6222419481897649"	"0.614802448876638"	"0.2992584968467973"
"1862.0"	"5.790127329174694"	"337.0"	"19.76391114545213"	"51.49651209869483"	"95.93035516242014"	"15.790251229783665"	"1.5864679964330324"	"118.31533176349406"	"13.874793021092628"	"0.03074134113110477"	"0.5505322977845652"	"0.6083879488709422"	"0.6148268226220954"	"0.5070372162905629"
"1893.0"	"6.295364266167997"	"632.0"	"18.014239448622813"	"59.70134781170366"	"95.9347403512206"	"18.83088322644613"	"7.748344208052398"	"254.60173879014187"	"16.702600713671895"	"0.030635105420066762"	"0.6030701007612113"	"0.6023946084514001"	"0.6127021084013352"	"0.8213365519883914"
"1924.0"	"6.540338470872172"	"837.0"	"17.145544537397186"	"65.1116602827997"	"95.93924343706341"	"19.891430897661124"	"42.03829611503533"	"294.541331633683"	"18.456654040974186"	"0.03056116833934888"	"0.6745740302249457"	"0.6102852474579452"	"0.6112233667869775"	"0.9716345856460279"
"1955.0"	"6.659714887564771"	"722.0"	"16.801900920409835"	"67.74604690019032"	"95.94306363977918"	"19.356867855319944"	"34.21551883145433"	"290.94367171245943"	"19.29935813293557"	"0.03063927460111874"	"0.7196709860353596"	"0.6281663783840897"	"0.6127854920223748"	"0.9070246998985643"
"1986.0"	"6.777548572639031"	"872.0"	"16.604108492291903"	"69.69806276039301"	"95.94685051366635"	"20.03057113837902"	"35.89883388100106"	"289.48759199443134"	"19.896559224390835"	"0.030911835977560406"	"0.7699823972022848"	"0.6521124091806196"	"0.6182367195512081"	"0.9789993821058564"
"2017.0"	"6.8767058680898945"	"765.0"	"16.615713268073428"	"70.47091544313946"	"95.95006269118018"	"19.57223257113674"	"24.893561896090024"	"284.390596606187"	"20.128768420605756"	"0.03139072237531803"	"0.8028897027462848"	"0.679498654523859"	"0.6278144475063605"	"0.9396019440962026"
"2048.0"	"6.907661829258284"	"472.0"	"16.95566061830955"	"69.25372716081755"	"95.95186193984985"	"17.529483800836847"	"5.220299029184661"	"238.76926839377933"	"19.701854123020162"	"0.03203259358649282"	"0.7828384059448927"	"0.702281804252988"	"0.6406518717298564"	"0.6528270458469547"
"2079.0"	"6.362703357827213"	"216.0"	"19.105237842937136"	"61.82677607512089"	"95.9490868534195"	"13.201343669741902"	"0.9281192579951437"	"45.35578540265239"	"16.266231740973897"	"0.03271398857307591"	"0.7284131869899039"	"0.712723544653362"	"0.6542797714615182"	"0.37552345571454104"
"2110.0"	"4.085158619228681"	"124.0"	"26.44518588307065"	"51.08690833620461"	"95.93942362371979"	"9.834694224645087"	"0.5812367763536781"	"6.330175749573104"	"7.644403399580384"	"0.03329090530416279"	"0.6678645039905138"	"0.7094011710404136"	"0.6658181060832558"	"0.275270613088559"
"2141.0"	"4.258969818560573"	"132.0"	"26.051670002321245"	"44.61973741224562"	"95.93217513196936"	"10.206490781423991"	"0.6128837295774343"	"10.04360638846856"	"8.004919376004741"	"0.033660971814730545"	"0.6165873607873577"	"0.6955135371449874"	"0.6732194362946109"	"0.2839943932129446"
"2172.0"	"6.012798000122739"	"308.0"	"20.789006268739143"	"50.7170615936345"	"95.93410077245407"	"15.288516332697405"	"1.3322689930238079"	"90.75345094522324"	"13.39755139199981"	"0.03379067600605798"	"0.5977441402928312"	"0.677544555946766"	"0.6758135201211596"	"0.47556587175567755"
"2203.0"	"6.634357853035526"	"597.0"	"18.874592143616724"	"59.045915809308916"	"95.9380072182737"	"18.592803624584974"	"4.29264953112124"	"217.17731741817505"	"16.34325378917623"	"0.03373584183016198"	"0.6341386043244313"	"0.6653662564742329"	"0.6747168366032397"	"0.7853381227364036"
"2234.0"	"6.940246199948586"	"863.0"	"17.884569638184526"	"64.8151317217285"	"95.94225263922148"	"19.995698216060124"	"28.222629101919658"	"288.1057882802433"	"18.250424342265045"	"0.03363494824786501"	"0.7007395880191705"	"0.6662786232951982"	"0.6726989649573002"	"0.9774310280048173"
"2265.0"	"7.092801459412467"	"883.0"	"17.41682765531957"	"68.08794982319786"	"95.94613517838677"	"20.072379158621747"	"36.18668545297099"	"289.4782205585918"	"19.29121314910609"	"0.03362964089569886"	"0.7550496415398315"	"0.6791316321319298"	"0.6725928179139771"	"0.9806788452045073"
"2296.0"	"7.1480564346442925"	"629.0"	"17.344334022882165"	"68.95207299280608"	"95.9490280627164"	"18.811297941616193"	"14.977164866267112"	"275.943575065511"	"19.57080835267142"	"0.03378202912108043"	"0.7673176989983748"	"0.6958025641000122"	"0.6756405824216085"	"0.8182849114286018"
"2327.0"	"7.006414240720398"	"336.0"	"17.93448213345361"	"66.0925550583421"	"95.94974447154408"	"15.773905056771842"	"2.109814006904167"	"165.68245744146216"	"18.534691522452373"	"0.03404724347454015"	"0.7323942308957093"	"0.7065085257151237"	"0.6809448694908029"	"0.5059526379983675"
"2358.0"	"4.545183703524221"	"145.0"	"25.43620248348458"	"55.396329951684365"	"95.94248015570962"	"10.771684536865843"	"0.6445222170338235"	"6.788995989174899"	"8.627305779689282"	"0.03430796785004002"	"0.6743731819869897"	"0.7055174843612381"	"0.6861593570008003"	"0.29816831316239545"
"2389.0"	"3.9497458683804503"	"117.0"	"27.25933323529234"	"46.342446979830896"	"95.93271761314953"	"9.493011917395517"	"0.5600815029676606"	"7.0423737170720795"	"7.205746980501784"	"0.034446367844570364"	"0.6200252290571309"	"0.693396421274916"	"0.6889273568914073"	"0.26763648587828287"
"2420.0"	"5.201443939554023"	"188.0"	"23.517144024388873"	"45.21243216370855"	"95.93120213942026"	"12.355951859436942"	"0.8028217108395356"	"26.239683168061354"	"10.418778636267026"	"0.034397208591738365"	"0.5832804523147961"	"0.6746303065978946"	"0.6879441718347673"	"0.34502960758969814"
"2451.0"	"6.350281087005332"	"426.0"	"19.973977577939202"	"54.11219525460972"	"95.93445844152274"	"17.02546568200219"	"2.058911004872503"	"146.2808639126799"	"14.652719241895383"	"0.034166842971230425"	"0.5871690201323004"	"0.6565931877087855"	"0.6833368594246085"	"0.6033239381112833"
"2482.0"	"6.806543596909943"	"749.0"	"18.420618519530844"	"61.706617089215655"	"95.93879626290001"	"19.49446508506108"	"11.445853291137647"	"267.4396597208298"	"17.238665677396053"	"0.033850781264121194"	"0.653391195481155"	"0.6497462122880007"	"0.6770156252824239"	"0.9285088895415927"
"2513.0"	"7.020603656823413"	"980.0"	"17.623374184198074"	"66.55832707446666"	"95.94315635868622"	"20.406228095416818"	"42.11880444124182"	"291.92209605828145"	"18.802808432677576"	"0.033608217213700886"	"0.718500070469589"	"0.657543385213945"	"0.6721643442740177"	"0.9889925974112667"
"2544.0"	"7.1263231058438326"	"895.0"	"17.26351126619217"	"69.09039382778762"	"95.94697474986116"	"20.11699697494295"	"35.28752886815344"	"288.50413386352665"	"19.610351532047716"	"0.03354852250507519"	"0.7696713624241587"	"0.6754099314616088"	"0.6709704501015037"	"0.9822606917609334"
"2575.0"	"7.144746335636356"	"581.0"	"17.299620899210392"	"69.196915359738"	"95.9496089726785"	"18.47653727405133"	"10.720455977519443"	"267.4477808836388"	"19.64897593505393"	"0.03369493759121261"	"0.7695346948977088"	"0.6944424197384239"	"0.6738987518242521"	"0.7686485511648762"
"2606.0"	"6.879459000819651"	"280.0"	"18.266577690421432"	"64.59216821825572"	"95.94936688979901"	"14.742970443956487"	"1.4515982360678275"	"117.88808283266665"	"17.91328498464736"	"0.03396457089977455"	"0.7261901966599139"	"0.7049682030399904"	"0.679291417995491"	"0.44514716864654597"
"2637.0"	"4.328471700286813"	"134.0"	"26.050837550212687"	"53.631950461662214"	"95.94095020814638"	"10.296487306423712"	"0.611948041603331"	"6.405857119853364"	"8.093967840819682"	"0.034221070326055"	"0.6673956110099567"	"0.7029518309247286"	"0.6844214065211001"	"0.28617517811437104"
"2668.0"	"4.040494624307819"	"121.0"	"26.955651541823226"	"45.482607457540325"	"95.93201029929095"	"9.69019480873234"	"0.5744889804381332"	"7.869653858123458"	"7.414304014479958"	"0.034347014630544535"	"0.6145629060570761"	"0.690101746570814"	"0.6869402926108907"	"0.27199893642400613"
"2699.0"	"5.662733271602513"	"234.0"	"22.090633104465127"	"47.57794786913891"	"95.93252870903693"	"13.683780455585252"	"0.9778929639493571"	"48.181935262738065"	"11.931138207487619"	"0.03428533346309144"	"0.5852406226826494"	"0.6716935475475799"	"0.6857066692618288"	"0.3951167628422778"
"2730.0"	"6.504685074905392"	"503.0"	"19.451291385629226"	"56.48424845357144"	"95.9361538212264"	"17.830174547958123"	"2.6793700295387715"	"174.61332299047385"	"15.454794710745123"	"0.034059478005438536"	"0.6047947138507604"	"0.6563447633601661"	"0.6811895601087707"	"0.6860314965942905"
"2761.0"	"6.883839166207544"	"837.0"	"18.146424745666817"	"63.314526713918056"	"95.94052416130751"	"19.891430897661124"	"18.94775151110966"	"280.8379113788943"	"17.760798550445216"	"0.03378369466035635"	"0.6759640570541108"	"0.6536460496546133"	"0.6756738932071269"	"0.9716345856460279"
"2792.0"	"6.671696418632719"	"277.0"	"18.665733643118255"	"60.62077726886367"	"95.94116318371194"	"14.680487745388696"	"2.0420034625902304"	"175.32594288926495"	"16.924973922914617"	"0.03357585280062976"	"0.6446867103387433"	"0.654801865142931"	"0.6715170560125951"	"0.4418863415149012"
"2823.0"	"4.307675839641489"	"135.0"	"25.795954646934682"	"51.09554264810374"	"95.93402553389724"	"10.341057703089017"	"0.616724882567735"	"7.330812870426582"	"8.262836168333218"	"0.03337950065288035"	"0.5969282740000535"	"0.6476367078039127"	"0.667590013057607"	"0.2872655461453566"
"2854.0"	"4.003096178038311"	"121.0"	"26.631165327930212"	"43.816807716173145"	"95.92606571480235"	"9.69019480873234"	"0.5762111792447892"	"8.820174295082282"	"7.474668922217187"	"0.03310851798501717"	"0.5535113792053116"	"0.6327345309648287"	"0.6621703597003433"	"0.27199893642400613"
"2885.0"	"5.302563832002956"	"208.0"	"22.42576767532377"	"44.9451761643682"	"95.9263988832541"	"12.972382032803482"	"0.9068389228898638"	"44.8410289018503"	"11.167494849900576"	"0.03271914276132144"	"0.5285648025620572"	"0.6140510677765362"	"0.6543828552264288"	"0.3668127527419544"
"2916.0"	"6.193523218672583"	"470.0"	"19.356344560529568"	"54.620579606146386"	"95.93040813841625"	"17.509080660163466"	"2.8178656903417725"	"184.4314794995457"	"14.961827653673163"	"0.032233244254995845"	"0.5522559407148563"	"0.5993462501029704"	"0.6446648850999169"	"0.6506799393819176"
"2947.0"	"6.568715889084768"	"800.0"	"17.86288343059494"	"62.16429251576173"	"95.93524262300197"	"19.733352831699495"	"27.720714988664362"	"290.26415241870575"	"17.476046715710297"	"0.0317609506300993"	"0.631113800092261"	"0.5983824740352167"	"0.635219012601986"	"0.958725998214205"
"2978.0"	"6.743764254334627"	"1043.0"	"17.093631203357795"	"66.92316838086931"	"95.94002051714396"	"20.594293726116973"	"53.78913910665721"	"294.70277847830175"	"18.990677415910827"	"0.03145630123494517"	"0.7010275941639786"	"0.6125781055695653"	"0.6291260246989034"	"0.9914819881294699"
"3009.0"	"6.8388702664408285"	"946.0"	"16.75161965830414"	"69.40591141706555"	"95.94421560652584"	"20.29585480166638"	"42.79942261396001"	"291.1092525907993"	"19.783289475826148"	"0.031408864076584594"	"0.7565036607338181"	"0.63646687088559"	"0.6281772815316918"	"0.9869770245252996"
"3040.0"	"6.8786682157747485"	"632.0"	"16.772751760323114"	"69.70588268321062"	"95.94729909441092"	"18.83088322644613"	"17.068275922883515"	"279.1595393796699"	"19.886931917380064"	"0.03162666325867621"	"0.7690816672247213"	"0.6620863732481347"	"0.6325332651735242"	"0.8213365519883914"
"3071.0"	"6.756230261359114"	"329.0"	"17.432649659837608"	"66.41342377173535"	"95.94809051418063"	"15.657651192835033"	"2.1774573381848428"	"171.62510026024725"	"18.723926654276895"	"0.03202358843188364"	"0.7329078741457555"	"0.6798276368201691"	"0.6404717686376727"	"0.4983592519454273"
"3103.0"	"4.477242609960331"	"145.0"	"24.897726636368134"	"55.32852467687505"	"95.94085089176538"	"10.771684536865843"	"0.6449329638322129"	"6.988265064405511"	"8.765306131592858"	"0.03246405611354438"	"0.6730795306589185"	"0.6842490910626157"	"0.6492811222708876"	"0.29816831316239545"
"3134.0"	"4.108636534314071"	"126.0"	"26.180874068280172"	"46.966430149824305"	"95.93262729157958"	"9.929459857112477"	"0.5905965279829455"	"8.02254590704057"	"7.766181677038672"	"0.032780502583579056"	"0.6202159324741144"	"0.6763234379653681"	"0.655610051671581"	"0.2774516530486016"
"3165.0"	"5.307952202142715"	"204.0"	"22.504347708612897"	"46.5431067340225"	"95.9320025989823"	"12.854283681400478"	"0.8587626136990759"	"32.50147182041639"	"11.15544941031434"	"0.032913103194492"	"0.5857742919342472"	"0.6612927172305942"	"0.6582620638898399"	"0.3624568389562713"
"3196.0"	"6.29486706984274"	"459.0"	"19.410545270525613"	"55.36478142483374"	"95.93541557760244"	"17.394536882020923"	"2.3113315392830676"	"159.33234852416373"	"15.10934326701512"	"0.032865582260359925"	"0.5960735782239673"	"0.647149812306003"	"0.6573116452071984"	"0.6388616002055617"
"3227.0"	"6.708435254229556"	"775.0"	"18.042079860106714"	"62.49858431890078"	"95.9397247089255"	"19.619492112520263"	"14.958245349894167"	"275.78598897619884"	"17.533894776197524"	"0.03273557374684726"	"0.6639242730864717"	"0.6441869549538544"	"0.6547114749369451"	"0.9458075940833311"
"3258.0"	"6.92239976378977"	"1068.0"	"17.335431813148148"	"67.14888213369197"	"95.94411226972149"	"20.663586987258714"	"47.96272839660515"	"293.00064295833363"	"19.018761094470243"	"0.032677041601630485"	"0.7276100346125934"	"0.6550815333723505"	"0.6535408320326097"	"0.9921902868204096"
"3289.0"	"7.049480716974639"	"1057.0"	"17.012645040903408"	"69.72975810045632"	"95.94807448802761"	"20.633447927759732"	"43.4064984905762"	"290.1979817446435"	"19.832914189356853"	"0.03279125959888259"	"0.7788827256530881"	"0.6752973601503591"	"0.6558251919776518"	"0.9918933139194054"
"3320.0"	"7.122988657192458"	"760.0"	"16.992276136729725"	"70.47091940296126"	"95.95115996595787"	"19.54821938424456"	"22.33807922527343"	"282.0126909443623"	"20.06721871370664"	"0.03310994823017978"	"0.8094196178462743"	"0.6995400956487277"	"0.6621989646035955"	"0.9362840604548811"
"3351.0"	"7.087243085462434"	"420.0"	"17.40878302640073"	"68.64093147615473"	"95.95249583674853"	"16.953915990220935"	"3.3989887915069548"	"209.29767274548465"	"19.41744543901968"	"0.03359075756787636"	"0.7810162988710724"	"0.7186974079652793"	"0.6718151513575272"	"0.5968509469819756"
"3382.0"	"4.873209240381526"	"167.0"	"24.37213706762568"	"58.55014700951411"	"95.94676892717418"	"11.631545631816604"	"0.704837812797973"	"7.594625115009256"	"10.05324643182581"	"0.034102497933176476"	"0.7197025805909133"	"0.7247152400170358"	"0.6820499586635295"	"0.32214824855830043"
"3413.0"	"3.6441809405870043"	"105.0"	"28.183717482977872"	"47.500410615073754"	"95.9342963311558"	"8.868500967334189"	"0.517055505776894"	"5.512272934419781"	"6.570312596596065"	"0.03449884934661373"	"0.6575488192899532"	"0.7170374950582624"	"0.6899769869322745"	"0.25454770061029053"
"3444.0"	"3.3804755271369897"	"96.0"	"29.01847893674631"	"39.543099578685"	"95.92165624296725"	"8.36485255609321"	"0.4871736348056535"	"7.026828420749566"	"6.0501491085603964"	"0.034683105377079526"	"0.6023881428360259"	"0.6991018141311648"	"0.6936621075415905"	"0.24472975092603697"
"3475.0"	"3.307091952938263"	"94.0"	"29.216106283139197"	"34.159774069480555"	"95.9103238415785"	"8.24849650409872"	"0.4839117163761455"	"9.8332079013465"	"5.919655101037206"	"0.034613939906075177"	"0.5543064612234408"	"0.6744032749691949"	"0.6922787981215035"	"0.24254783113756914"
"3506.0"	"3.287539801989122"	"94.0"	"29.183998645393117"	"30.624245518830804"	"95.90059538142377"	"8.24849650409872"	"0.49024288687206885"	"14.04546217509782"	"5.905069313954432"	"0.03428918500596872"	"0.512649429744644"	"0.6456686955891912"	"0.6857837001193744"	"0.24254783113756914"
"3537.0"	"3.2921114204661315"	"95.0"	"29.011370383373276"	"28.381001486237917"	"95.8924871280742"	"8.306883069895562"	"0.5034970961029879"	"20.1041730477466"	"5.950882304104481"	"0.03373063896318984"	"0.47670436430737156"	"0.6149354160967212"	"0.6746127792637968"	"0.24363879789552004"
"3568.0"	"3.263965319523649"	"95.0"	"28.874438141708982"	"26.90773866574774"	"95.88552648337627"	"8.306883069895562"	"0.5147271568250168"	"27.026630832726955"	"5.951825742585404"	"0.0329730292431699"	"0.44556226044975267"	"0.5836640351506808"	"0.659460584863398"	"0.24363879789552004"
"3599.0"	"3.233520258256581"	"95.0"	"28.688438309773463"	"25.940165228929256"	"95.87955101954664"	"8.306883069895562"	"0.5285876706304017"	"35.173688911072105"	"5.961998107638296"	"0.03205626608075645"	"0.4185813488592309"	"0.5528649884120381"	"0.641125321615129"	"0.24363879789552004"
"3630.0"	"3.201490480550442"	"95.0"	"28.457159806590695"	"25.304706068067894"	"95.87442129815851"	"8.306883069895562"	"0.5452191767673426"	"44.40933639366716"	"5.981838337426585"	"0.031020621062941303"	"0.3952056131162631"	"0.5232240505349224"	"0.620412421258826"	"0.24363879789552004"
"3661.0"	"3.1677243014359444"	"95.0"	"28.187003016795774"	"24.8873647792762"	"95.87001761632428"	"8.306883069895562"	"0.5648244560820816"	"54.603087202571"	"6.01002972357698"	"0.029903854407870595"	"0.37495333143587056"	"0.49518403766590724"	"0.5980770881574119"	"0.24363879789552004"
"3692.0"	"3.14806025184558"	"96.0"	"27.827716570224638"	"24.691857714725934"	"95.86647527164027"	"8.36485255609321"	"0.5963134401782307"	"67.48876774999422"	"6.076944076437011"	"0.02873968756685598"	"0.35755292205157796"	"0.46902348082373035"	"0.5747937513371195"	"0.24472975092603697"
"3723.0"	"3.1611098044114083"	"99.0"	"27.309547753223526"	"24.82873356371387"	"95.86411876432325"	"8.536301282475648"	"0.6541860893038784"	"85.73321510845898"	"6.2256217786988435"	"0.027557364461210605"	"0.3429148533270995"	"0.44492927281468947"	"0.5511472892242121"	"0.2480025270607888"
"3754.0"	"3.226989714294029"	"105.0"	"26.544253720479198"	"25.503775754289514"	"95.86334413059623"	"8.868500967334189"	"0.7632611528930476"	"112.07982805111978"	"6.515236209570406"	"0.026381917785038057"	"0.3311072787897005"	"0.42304935897374135"	"0.5276383557007611"	"0.25454770061029053"
"3785.0"	"3.3379792444900698"	"114.0"	"25.540771091124867"	"26.764646668057026"	"95.86397771255243"	"9.341625796035256"	"0.9629655123573704"	"147.34821179956384"	"6.961264099242173"	"0.025234769307267393"	"0.32218914077174016"	"0.40351457359702186"	"0.5046953861453478"	"0.26436448909257054"
"3817.0"	"3.4420806670493675"	"122.0"	"24.478477796931873"	"28.27431240514485"	"95.86541359294989"	"9.738678759983177"	"1.2773276879000293"	"185.97742772497875"	"7.472346460958902"	"0.024099502760570317"	"0.31543210784517456"	"0.38586384789072364"	"0.4819900552114063"	"0.27308951078294386"
"3848.0"	"3.9549915068369224"	"189.0"	"21.580069223929126"	"34.87264935831197"	"95.87076820407343"	"12.388375527920658"	"7.001701034923179"	"291.2174907063694"	"9.4652345393188"	"0.0230659547531517"	"0.3213855609202651"	"0.37227751737096676"	"0.461319095063034"	"0.3461189719429131"
"3879.0"	"4.656444261843574"	"453.0"	"17.652293417685595"	"48.760301735179844"	"95.87989237259983"	"17.330348537645268"	"94.62165934538073"	"316.64803066283287"	"13.625948138607438"	"0.02214577180385075"	"0.38172614700370167"	"0.368537473183847"	"0.442915436077015"	"0.6324089857065931"
"3910.0"	"4.932968958859529"	"814.0"	"15.674301271795585"	"58.93342972295276"	"95.88950039761642"	"19.794572726297133"	"106.55954226893182"	"309.5326313486436"	"16.825410878574218"	"0.021462213998328386"	"0.49476793383015044"	"0.38346113089493983"	"0.4292442799665677"	"0.9643960540230412"
"3942.0"	"5.067727114355586"	"1156.0"	"14.701327076953309"	"65.42781458669282"	"95.89898390327353"	"20.886595188333864"	"97.90632056132809"	"304.6198865755651"	"18.889561422032767"	"0.021161825596524395"	"0.5944058320437791"	"0.41773609939864265"	"0.42323651193048784"	"0.9939689852013973"
"3973.0"	"5.189733267867409"	"1337.0"	"14.30834584605978"	"69.09654326562747"	"95.90745433588751"	"21.262976408595463"	"88.19348608165113"	"301.4538010606602"	"20.047376188282257"	"0.02132912242117724"	"0.6722992094534532"	"0.46188229644803036"	"0.4265824484235448"	"0.9959045012252815"
